person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,emp_length_clean,int_rate_clean,lti_ratio,default_history_flag,risk_tier
24,113000,MORTGAGE,5.0,EDUCATION,B,17950,11.99,0,0.16,False,4,5.0,11.99,0.159,0,Tier 2: Medium Risk (Standard)
25,41004,OWN,1.0,PERSONAL,B,12000,,0,0.29,False,2,1.0,11.0,0.293,0,Tier 2: Medium Risk (Standard)
21,24000,RENT,2.0,MEDICAL,B,6000,11.36,0,0.25,False,3,2.0,11.36,0.25,0,Tier 2: Medium Risk (Standard)
21,104740,MORTGAGE,5.0,MEDICAL,B,19200,11.99,0,0.18,False,3,5.0,11.99,0.183,0,Tier 2: Medium Risk (Standard)
24,52000,RENT,5.0,HOMEIMPROVEMENT,B,10000,11.99,0,0.19,False,4,5.0,11.99,0.192,0,Tier 2: Medium Risk (Standard)
23,36000,OWN,2.0,VENTURE,B,15000,11.36,0,0.42,False,4,2.0,11.36,0.417,0,Tier 3: High Risk (Subprime)
21,30000,RENT,5.0,VENTURE,B,10000,11.99,1,0.33,False,4,5.0,11.99,0.333,0,Tier 2: Medium Risk (Standard)
26,64800,MORTGAGE,5.0,MEDICAL,B,2000,11.99,0,0.03,False,4,5.0,11.99,0.031,0,Tier 1: Low Risk (Prime)
27,80000,MORTGAGE,0.0,PERSONAL,B,8000,9.63,0,0.1,False,6,0.0,9.63,0.1,0,Tier 1: Low Risk (Prime)
23,70000,RENT,5.0,MEDICAL,B,8000,11.99,0,0.11,False,4,5.0,11.99,0.114,0,Tier 1: Low Risk (Prime)
22,57160,RENT,2.0,MEDICAL,B,1500,11.36,0,0.03,False,3,2.0,11.36,0.026,0,Tier 1: Low Risk (Prime)
23,32640,RENT,5.0,VENTURE,B,4800,11.99,0,0.15,False,2,5.0,11.99,0.147,0,Tier 1: Low Risk (Prime)
25,25000,RENT,5.0,HOMEIMPROVEMENT,B,3450,11.99,1,0.14,False,4,5.0,11.99,0.138,0,Tier 1: Low Risk (Prime)
25,34200,RENT,1.0,EDUCATION,B,4000,,0,0.12,False,2,1.0,11.0,0.117,0,Tier 1: Low Risk (Prime)
22,32500,MORTGAGE,5.0,DEBTCONSOLIDATION,B,14500,11.99,0,0.45,False,4,5.0,11.99,0.446,0,Tier 3: High Risk (Subprime)
21,52000,RENT,5.0,EDUCATION,B,1500,11.99,0,0.03,False,3,5.0,11.99,0.029,0,Tier 1: Low Risk (Prime)
26,26004,MORTGAGE,5.0,HOMEIMPROVEMENT,B,6000,11.99,0,0.23,False,2,5.0,11.99,0.231,0,Tier 2: Medium Risk (Standard)
23,90000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,6000,11.89,0,0.07,False,4,5.0,11.89,0.067,0,Tier 1: Low Risk (Prime)
22,48000,RENT,5.0,MEDICAL,B,15000,11.89,1,0.31,False,4,5.0,11.89,0.313,0,Tier 2: Medium Risk (Standard)
23,90000,MORTGAGE,5.0,PERSONAL,B,6000,11.89,0,0.07,False,4,5.0,11.89,0.067,0,Tier 1: Low Risk (Prime)
26,52703,MORTGAGE,5.0,MEDICAL,B,4000,11.89,1,0.06,False,4,5.0,11.89,0.076,0,Tier 1: Low Risk (Prime)
25,52160,MORTGAGE,5.0,HOMEIMPROVEMENT,B,1750,11.89,0,0.03,False,2,5.0,11.89,0.034,0,Tier 1: Low Risk (Prime)
24,48000,OTHER,5.0,VENTURE,B,7800,11.89,0,0.16,False,4,5.0,11.89,0.163,0,Tier 2: Medium Risk (Standard)
23,81000,MORTGAGE,8.0,PERSONAL,B,10000,8.88,0,0.12,False,4,8.0,8.88,0.123,0,Tier 1: Low Risk (Prime)
23,24972,OWN,,VENTURE,B,2600,11.86,0,0.1,False,4,0.0,11.86,0.104,0,Tier 1: Low Risk (Prime)
23,26000,RENT,1.0,EDUCATION,B,4000,,0,0.15,False,4,1.0,11.0,0.154,0,Tier 2: Medium Risk (Standard)
24,44600,MORTGAGE,5.0,MEDICAL,B,20000,11.89,0,0.45,False,4,5.0,11.89,0.448,0,Tier 3: High Risk (Subprime)
37,37000,OWN,5.0,VENTURE,B,6075,11.86,0,0.16,False,14,5.0,11.86,0.164,0,Tier 2: Medium Risk (Standard)
22,25200,RENT,1.0,MEDICAL,B,4000,,0,0.16,False,2,1.0,11.0,0.159,0,Tier 2: Medium Risk (Standard)
34,150000,MORTGAGE,5.0,VENTURE,B,15000,11.86,0,0.1,False,9,5.0,11.86,0.1,0,Tier 1: Low Risk (Prime)
27,61200,MORTGAGE,5.0,MEDICAL,B,4500,11.86,0,0.07,False,7,5.0,11.86,0.074,0,Tier 1: Low Risk (Prime)
25,38000,MORTGAGE,1.0,VENTURE,B,18800,,0,0.49,False,3,1.0,11.0,0.495,0,Tier 3: High Risk (Subprime)
35,37000,RENT,2.0,VENTURE,B,2000,11.26,0,0.05,False,8,2.0,11.26,0.054,0,Tier 1: Low Risk (Prime)
29,57000,OWN,5.0,MEDICAL,B,5000,11.86,0,0.09,False,10,5.0,11.86,0.088,0,Tier 1: Low Risk (Prime)
24,87550,MORTGAGE,5.0,EDUCATION,B,3600,11.86,0,0.04,False,4,5.0,11.86,0.041,0,Tier 1: Low Risk (Prime)
35,37000,RENT,2.0,DEBTCONSOLIDATION,B,2000,11.26,0,0.05,False,10,2.0,11.26,0.054,0,Tier 1: Low Risk (Prime)
22,57000,MORTGAGE,5.0,PERSONAL,B,7500,11.86,0,0.13,False,3,5.0,11.86,0.132,0,Tier 1: Low Risk (Prime)
23,48600,MORTGAGE,5.0,MEDICAL,B,6000,11.86,0,0.12,False,4,5.0,11.86,0.123,0,Tier 1: Low Risk (Prime)
23,48000,OWN,5.0,VENTURE,B,2550,11.86,0,0.05,False,3,5.0,11.86,0.053,0,Tier 1: Low Risk (Prime)
29,50000,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.26,0,0.2,False,6,2.0,11.26,0.2,0,Tier 2: Medium Risk (Standard)
23,55000,RENT,5.0,PERSONAL,B,4000,11.86,0,0.07,False,4,5.0,11.86,0.073,0,Tier 1: Low Risk (Prime)
25,33600,RENT,5.0,DEBTCONSOLIDATION,B,1000,11.86,0,0.03,False,2,5.0,11.86,0.03,0,Tier 1: Low Risk (Prime)
22,75000,RENT,2.0,EDUCATION,B,10000,11.26,0,0.13,False,4,2.0,11.26,0.133,0,Tier 1: Low Risk (Prime)
33,123000,RENT,5.0,EDUCATION,B,12000,11.83,0,0.1,False,10,5.0,11.83,0.098,0,Tier 1: Low Risk (Prime)
32,24000,OWN,5.0,EDUCATION,B,2850,11.83,0,0.12,False,7,5.0,11.83,0.119,0,Tier 1: Low Risk (Prime)
28,31200,RENT,5.0,MEDICAL,B,15000,11.83,1,0.48,False,9,5.0,11.83,0.481,0,Tier 3: High Risk (Subprime)
22,36000,OWN,2.0,EDUCATION,B,14000,11.26,0,0.39,False,4,2.0,11.26,0.389,0,Tier 2: Medium Risk (Standard)
30,105000,MORTGAGE,5.0,EDUCATION,B,20000,11.83,0,0.19,False,5,5.0,11.83,0.19,0,Tier 2: Medium Risk (Standard)
31,20000,OWN,5.0,VENTURE,B,5000,11.83,0,0.25,False,5,5.0,11.83,0.25,0,Tier 2: Medium Risk (Standard)
22,75000,RENT,2.0,EDUCATION,B,10000,11.26,0,0.13,False,4,2.0,11.26,0.133,0,Tier 1: Low Risk (Prime)
23,83000,MORTGAGE,5.0,EDUCATION,B,20000,11.83,1,0.24,False,4,5.0,11.83,0.241,0,Tier 2: Medium Risk (Standard)
21,33600,OWN,5.0,VENTURE,B,3000,11.83,0,0.09,False,4,5.0,11.83,0.089,0,Tier 1: Low Risk (Prime)
21,60000,RENT,2.0,EDUCATION,B,8000,11.26,0,0.13,False,3,2.0,11.26,0.133,0,Tier 1: Low Risk (Prime)
24,47250,RENT,5.0,EDUCATION,B,12600,11.83,0,0.27,False,2,5.0,11.83,0.267,0,Tier 2: Medium Risk (Standard)
24,84000,OWN,5.0,PERSONAL,B,20000,11.83,0,0.24,False,3,5.0,11.83,0.238,0,Tier 2: Medium Risk (Standard)
22,23448,RENT,,DEBTCONSOLIDATION,B,4800,11.86,0,0.2,False,3,0.0,11.86,0.205,0,Tier 2: Medium Risk (Standard)
37,70000,MORTGAGE,0.0,VENTURE,B,10000,,0,0.14,False,11,0.0,11.0,0.143,0,Tier 1: Low Risk (Prime)
28,75000,RENT,0.0,MEDICAL,B,10500,9.63,0,0.14,False,10,0.0,9.63,0.14,0,Tier 1: Low Risk (Prime)
23,74196,RENT,2.0,EDUCATION,B,18500,11.26,0,0.25,False,3,2.0,11.26,0.249,0,Tier 2: Medium Risk (Standard)
26,60000,MORTGAGE,5.0,EDUCATION,B,6000,11.83,0,0.1,False,2,5.0,11.83,0.1,0,Tier 1: Low Risk (Prime)
25,54000,OWN,5.0,HOMEIMPROVEMENT,B,8000,11.83,0,0.15,False,3,5.0,11.83,0.148,0,Tier 1: Low Risk (Prime)
22,32200,RENT,5.0,PERSONAL,B,6500,11.83,0,0.2,False,2,5.0,11.83,0.202,0,Tier 2: Medium Risk (Standard)
22,37000,RENT,5.0,EDUCATION,B,6000,11.83,0,0.16,False,4,5.0,11.83,0.162,0,Tier 2: Medium Risk (Standard)
22,39000,RENT,5.0,DEBTCONSOLIDATION,B,13000,11.83,1,0.33,False,4,5.0,11.83,0.333,0,Tier 2: Medium Risk (Standard)
24,72000,RENT,5.0,MEDICAL,B,20000,11.83,0,0.28,False,2,5.0,11.83,0.278,0,Tier 2: Medium Risk (Standard)
36,42000,RENT,2.0,VENTURE,B,2000,11.14,0,0.05,False,11,2.0,11.14,0.048,0,Tier 1: Low Risk (Prime)
23,184000,OWN,5.0,EDUCATION,B,2500,11.83,0,0.01,False,2,5.0,11.83,0.014,0,Tier 1: Low Risk (Prime)
44,39000,RENT,2.0,MEDICAL,B,12000,11.14,1,0.31,False,15,2.0,11.14,0.308,0,Tier 2: Medium Risk (Standard)
29,150000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,16000,11.14,0,0.11,False,7,2.0,11.14,0.107,0,Tier 1: Low Risk (Prime)
41,118075,MORTGAGE,5.0,MEDICAL,B,28000,11.71,0,0.24,False,13,5.0,11.71,0.237,0,Tier 2: Medium Risk (Standard)
42,32000,RENT,5.0,PERSONAL,B,10000,11.71,1,0.31,False,11,5.0,11.71,0.313,0,Tier 2: Medium Risk (Standard)
43,80000,RENT,5.0,HOMEIMPROVEMENT,B,6400,11.71,0,0.08,False,11,5.0,11.71,0.08,0,Tier 1: Low Risk (Prime)
32,80000,OWN,2.0,VENTURE,B,10000,11.14,0,0.13,False,9,2.0,11.14,0.125,0,Tier 1: Low Risk (Prime)
43,46000,RENT,5.0,VENTURE,B,3000,11.71,0,0.07,False,17,5.0,11.71,0.065,0,Tier 1: Low Risk (Prime)
27,163232,MORTGAGE,5.0,VENTURE,B,4800,11.71,0,0.03,False,8,5.0,11.71,0.029,0,Tier 1: Low Risk (Prime)
29,53590,MORTGAGE,2.0,HOMEIMPROVEMENT,B,11225,11.14,0,0.21,False,7,2.0,11.14,0.209,0,Tier 2: Medium Risk (Standard)
29,26000,OWN,5.0,VENTURE,B,4500,11.71,0,0.17,False,5,5.0,11.71,0.173,0,Tier 2: Medium Risk (Standard)
31,95000,MORTGAGE,5.0,VENTURE,B,18000,11.71,0,0.19,False,9,5.0,11.71,0.189,0,Tier 2: Medium Risk (Standard)
28,54000,RENT,5.0,DEBTCONSOLIDATION,B,12700,11.71,1,0.24,False,7,5.0,11.71,0.235,0,Tier 2: Medium Risk (Standard)
29,65000,RENT,2.0,VENTURE,B,6000,11.14,0,0.09,False,10,2.0,11.14,0.092,0,Tier 1: Low Risk (Prime)
29,80000,RENT,5.0,MEDICAL,B,12500,11.71,0,0.16,False,7,5.0,11.71,0.156,0,Tier 2: Medium Risk (Standard)
34,39000,RENT,5.0,HOMEIMPROVEMENT,B,7200,11.71,1,0.18,False,5,5.0,11.71,0.185,0,Tier 2: Medium Risk (Standard)
23,77000,RENT,2.0,DEBTCONSOLIDATION,B,16000,11.14,0,0.21,False,3,2.0,11.14,0.208,0,Tier 2: Medium Risk (Standard)
28,37620,MORTGAGE,5.0,EDUCATION,B,4000,11.71,0,0.11,False,8,5.0,11.71,0.106,0,Tier 1: Low Risk (Prime)
34,285000,RENT,5.0,EDUCATION,B,21000,11.71,0,0.07,False,10,5.0,11.71,0.074,0,Tier 1: Low Risk (Prime)
23,40000,RENT,5.0,DEBTCONSOLIDATION,B,2000,11.71,0,0.05,False,4,5.0,11.71,0.05,0,Tier 1: Low Risk (Prime)
27,31200,OWN,,EDUCATION,B,6000,11.71,0,0.19,False,6,0.0,11.71,0.192,0,Tier 2: Medium Risk (Standard)
22,130000,MORTGAGE,2.0,EDUCATION,B,13000,11.14,0,0.1,False,3,2.0,11.14,0.1,0,Tier 1: Low Risk (Prime)
24,133000,RENT,5.0,HOMEIMPROVEMENT,B,17400,11.71,0,0.13,False,3,5.0,11.71,0.131,0,Tier 1: Low Risk (Prime)
23,145000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10000,11.71,0,0.07,False,3,5.0,11.71,0.069,0,Tier 1: Low Risk (Prime)
26,85000,MORTGAGE,2.0,MEDICAL,B,8000,11.14,0,0.09,False,3,2.0,11.14,0.094,0,Tier 1: Low Risk (Prime)
23,40000,RENT,5.0,PERSONAL,B,2000,11.71,0,0.05,False,2,5.0,11.71,0.05,0,Tier 1: Low Risk (Prime)
22,80000,MORTGAGE,5.0,MEDICAL,B,9500,11.71,0,0.12,False,2,5.0,11.71,0.119,0,Tier 1: Low Risk (Prime)
22,28500,RENT,1.0,EDUCATION,B,1500,,0,0.05,False,4,1.0,11.0,0.053,0,Tier 1: Low Risk (Prime)
24,41004,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.14,0,0.24,False,2,2.0,11.14,0.244,0,Tier 2: Medium Risk (Standard)
22,50000,RENT,5.0,PERSONAL,B,10000,11.71,0,0.2,False,3,5.0,11.71,0.2,0,Tier 2: Medium Risk (Standard)
22,39600,RENT,5.0,DEBTCONSOLIDATION,B,10000,11.71,0,0.25,False,2,5.0,11.71,0.253,0,Tier 2: Medium Risk (Standard)
22,36000,RENT,2.0,VENTURE,B,10000,11.14,0,0.28,False,3,2.0,11.14,0.278,0,Tier 2: Medium Risk (Standard)
25,56004,MORTGAGE,5.0,DEBTCONSOLIDATION,B,8000,11.71,1,0.14,False,3,5.0,11.71,0.143,0,Tier 1: Low Risk (Prime)
23,57000,RENT,5.0,VENTURE,B,7650,11.71,0,0.13,False,4,5.0,11.71,0.134,0,Tier 1: Low Risk (Prime)
38,53052,RENT,0.0,MEDICAL,B,8000,,0,0.15,False,13,0.0,11.0,0.151,0,Tier 2: Medium Risk (Standard)
22,27000,MORTGAGE,1.0,EDUCATION,B,12000,,1,0.44,False,3,1.0,11.0,0.444,0,Tier 3: High Risk (Subprime)
23,38500,RENT,2.0,MEDICAL,B,7000,11.14,0,0.18,False,2,2.0,11.14,0.182,0,Tier 2: Medium Risk (Standard)
22,30000,RENT,5.0,VENTURE,B,7200,11.71,0,0.24,False,3,5.0,11.71,0.24,0,Tier 2: Medium Risk (Standard)
23,38000,RENT,5.0,VENTURE,B,4400,11.71,0,0.12,False,2,5.0,11.71,0.116,0,Tier 1: Low Risk (Prime)
24,90000,RENT,2.0,EDUCATION,B,11000,11.14,0,0.12,False,3,2.0,11.14,0.122,0,Tier 1: Low Risk (Prime)
23,38400,RENT,5.0,EDUCATION,B,13000,11.71,1,0.34,False,3,5.0,11.71,0.339,0,Tier 2: Medium Risk (Standard)
24,133000,RENT,5.0,EDUCATION,B,17400,11.71,0,0.13,False,4,5.0,11.71,0.131,0,Tier 1: Low Risk (Prime)
21,21600,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,11.14,0,0.46,False,2,2.0,11.14,0.463,0,Tier 3: High Risk (Subprime)
30,67642,MORTGAGE,5.0,PERSONAL,B,17000,11.58,0,0.25,False,6,5.0,11.58,0.251,0,Tier 2: Medium Risk (Standard)
22,31000,RENT,5.0,PERSONAL,B,14500,11.58,1,0.47,False,3,5.0,11.58,0.468,0,Tier 3: High Risk (Subprime)
32,125000,MORTGAGE,2.0,PERSONAL,B,20000,11.12,0,0.16,False,9,2.0,11.12,0.16,0,Tier 2: Medium Risk (Standard)
21,87000,RENT,5.0,MEDICAL,B,11000,11.58,0,0.13,False,2,5.0,11.58,0.126,0,Tier 1: Low Risk (Prime)
21,32000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,4200,11.58,0,0.13,False,2,5.0,11.58,0.131,0,Tier 1: Low Risk (Prime)
32,90000,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.12,0,0.11,False,8,2.0,11.12,0.111,0,Tier 1: Low Risk (Prime)
25,96000,RENT,5.0,MEDICAL,B,15000,11.58,0,0.16,False,4,5.0,11.58,0.156,0,Tier 2: Medium Risk (Standard)
29,40800,RENT,,VENTURE,B,2700,11.71,0,0.07,False,7,0.0,11.71,0.066,0,Tier 1: Low Risk (Prime)
28,37090,RENT,2.0,MEDICAL,B,3000,11.12,0,0.08,False,8,2.0,11.12,0.081,0,Tier 1: Low Risk (Prime)
39,37800,RENT,5.0,DEBTCONSOLIDATION,B,7000,11.49,0,0.19,False,16,5.0,11.49,0.185,0,Tier 2: Medium Risk (Standard)
38,50400,RENT,5.0,DEBTCONSOLIDATION,B,10100,11.49,0,0.2,False,16,5.0,11.49,0.2,0,Tier 2: Medium Risk (Standard)
27,21403,MORTGAGE,2.0,HOMEIMPROVEMENT,B,2100,11.12,0,0.1,False,7,2.0,11.12,0.098,0,Tier 1: Low Risk (Prime)
50,68000,MORTGAGE,5.0,PERSONAL,B,10000,11.49,0,0.15,False,13,5.0,11.49,0.147,0,Tier 1: Low Risk (Prime)
37,24000,RENT,5.0,MEDICAL,B,6000,11.49,0,0.25,False,17,5.0,11.49,0.25,0,Tier 2: Medium Risk (Standard)
25,18000,MORTGAGE,1.0,MEDICAL,B,4000,,1,0.22,False,3,1.0,11.0,0.222,0,Tier 2: Medium Risk (Standard)
26,33996,RENT,2.0,MEDICAL,B,10800,11.12,1,0.32,False,3,2.0,11.12,0.318,0,Tier 2: Medium Risk (Standard)
38,40000,RENT,5.0,MEDICAL,B,4000,11.49,0,0.1,False,12,5.0,11.49,0.1,0,Tier 1: Low Risk (Prime)
34,51621,MORTGAGE,5.0,HOMEIMPROVEMENT,B,3500,11.49,0,0.07,False,7,5.0,11.49,0.068,0,Tier 1: Low Risk (Prime)
22,26880,RENT,2.0,DEBTCONSOLIDATION,B,1600,11.12,0,0.06,False,2,2.0,11.12,0.06,0,Tier 1: Low Risk (Prime)
28,81120,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5200,11.49,0,0.06,False,7,5.0,11.49,0.064,0,Tier 1: Low Risk (Prime)
31,45500,MORTGAGE,5.0,VENTURE,B,7500,11.49,0,0.16,False,5,5.0,11.49,0.165,0,Tier 2: Medium Risk (Standard)
32,48000,RENT,5.0,DEBTCONSOLIDATION,B,5000,11.49,0,0.1,False,8,5.0,11.49,0.104,0,Tier 1: Low Risk (Prime)
25,28800,RENT,2.0,VENTURE,B,3000,11.12,0,0.1,False,3,2.0,11.12,0.104,0,Tier 1: Low Risk (Prime)
32,30960,RENT,5.0,VENTURE,B,5000,11.49,0,0.16,False,10,5.0,11.49,0.161,0,Tier 2: Medium Risk (Standard)
28,35496,MORTGAGE,5.0,DEBTCONSOLIDATION,B,5500,11.49,0,0.15,False,5,5.0,11.49,0.155,0,Tier 2: Medium Risk (Standard)
24,50004,OWN,2.0,MEDICAL,B,10000,11.12,0,0.2,False,2,2.0,11.12,0.2,0,Tier 2: Medium Risk (Standard)
30,22800,RENT,5.0,PERSONAL,B,1000,11.49,0,0.04,False,5,5.0,11.49,0.044,0,Tier 1: Low Risk (Prime)
26,45000,RENT,5.0,MEDICAL,B,2000,11.49,0,0.04,False,3,5.0,11.49,0.044,0,Tier 1: Low Risk (Prime)
24,33600,RENT,5.0,PERSONAL,B,4450,11.49,0,0.13,False,4,5.0,11.49,0.132,0,Tier 1: Low Risk (Prime)
24,40000,RENT,2.0,DEBTCONSOLIDATION,B,3600,11.12,0,0.09,False,3,2.0,11.12,0.09,0,Tier 1: Low Risk (Prime)
22,69000,RENT,5.0,EDUCATION,B,8650,11.49,0,0.13,False,4,5.0,11.49,0.125,0,Tier 1: Low Risk (Prime)
26,45000,RENT,5.0,PERSONAL,B,2000,11.49,0,0.04,False,2,5.0,11.49,0.044,0,Tier 1: Low Risk (Prime)
23,54000,RENT,2.0,PERSONAL,B,20000,11.12,1,0.37,False,2,2.0,11.12,0.37,0,Tier 2: Medium Risk (Standard)
23,100000,MORTGAGE,5.0,MEDICAL,B,8000,11.49,0,0.08,False,4,5.0,11.49,0.08,0,Tier 1: Low Risk (Prime)
22,93218,MORTGAGE,5.0,MEDICAL,B,12000,11.49,0,0.13,False,3,5.0,11.49,0.129,0,Tier 1: Low Risk (Prime)
33,70116,MORTGAGE,,PERSONAL,B,5000,11.71,0,0.07,False,6,0.0,11.71,0.071,0,Tier 1: Low Risk (Prime)
21,37500,OWN,5.0,VENTURE,B,6000,11.49,0,0.16,False,3,5.0,11.49,0.16,0,Tier 2: Medium Risk (Standard)
44,30000,RENT,2.0,DEBTCONSOLIDATION,B,12000,11.11,1,0.4,False,15,2.0,11.11,0.4,0,Tier 2: Medium Risk (Standard)
23,65000,MORTGAGE,5.0,EDUCATION,B,4000,11.49,0,0.06,False,4,5.0,11.49,0.062,0,Tier 1: Low Risk (Prime)
22,69000,RENT,5.0,MEDICAL,B,8650,11.49,0,0.13,False,3,5.0,11.49,0.125,0,Tier 1: Low Risk (Prime)
30,78000,MORTGAGE,2.0,EDUCATION,B,20000,11.11,0,0.26,False,5,2.0,11.11,0.256,0,Tier 2: Medium Risk (Standard)
21,62916,MORTGAGE,5.0,EDUCATION,B,15000,11.49,0,0.24,False,4,5.0,11.49,0.238,0,Tier 2: Medium Risk (Standard)
21,59000,MORTGAGE,5.0,PERSONAL,B,5600,11.49,0,0.09,False,4,5.0,11.49,0.095,0,Tier 1: Low Risk (Prime)
23,195000,MORTGAGE,0.0,EDUCATION,B,20000,9.63,0,0.1,False,3,0.0,9.63,0.103,0,Tier 1: Low Risk (Prime)
28,37000,RENT,2.0,VENTURE,B,4500,11.11,0,0.12,False,6,2.0,11.11,0.122,0,Tier 1: Low Risk (Prime)
22,51900,MORTGAGE,5.0,VENTURE,B,14100,11.49,0,0.27,False,2,5.0,11.49,0.272,0,Tier 2: Medium Risk (Standard)
25,47000,MORTGAGE,5.0,EDUCATION,B,10400,11.49,0,0.22,False,2,5.0,11.49,0.221,0,Tier 2: Medium Risk (Standard)
32,49000,RENT,2.0,HOMEIMPROVEMENT,B,12000,11.11,1,0.24,False,9,2.0,11.11,0.245,0,Tier 2: Medium Risk (Standard)
21,44000,RENT,5.0,DEBTCONSOLIDATION,B,8500,11.49,1,0.19,False,2,5.0,11.49,0.193,0,Tier 2: Medium Risk (Standard)
24,33600,RENT,5.0,PERSONAL,B,4450,11.49,0,0.13,False,4,5.0,11.49,0.132,0,Tier 1: Low Risk (Prime)
26,32000,RENT,5.0,DEBTCONSOLIDATION,B,2000,11.49,0,0.06,False,3,5.0,11.49,0.063,0,Tier 1: Low Risk (Prime)
31,27036,MORTGAGE,2.0,EDUCATION,B,6500,11.11,0,0.24,False,7,2.0,11.11,0.24,0,Tier 2: Medium Risk (Standard)
26,35652,RENT,5.0,DEBTCONSOLIDATION,B,1400,11.49,1,0.04,False,4,5.0,11.49,0.039,0,Tier 1: Low Risk (Prime)
21,20400,OWN,5.0,MEDICAL,B,2400,11.49,0,0.12,False,4,5.0,11.49,0.118,0,Tier 1: Low Risk (Prime)
23,129996,MORTGAGE,2.0,VENTURE,B,30000,11.11,0,0.23,False,4,2.0,11.11,0.231,0,Tier 2: Medium Risk (Standard)
56,150000,MORTGAGE,5.0,PERSONAL,B,15000,11.48,0,0.1,False,28,5.0,11.48,0.1,0,Tier 1: Low Risk (Prime)
34,50000,RENT,5.0,HOMEIMPROVEMENT,B,2000,11.48,0,0.04,False,5,5.0,11.48,0.04,0,Tier 1: Low Risk (Prime)
27,105000,MORTGAGE,5.0,EDUCATION,B,20000,11.48,0,0.19,False,6,5.0,11.48,0.19,0,Tier 2: Medium Risk (Standard)
25,89796,MORTGAGE,2.0,VENTURE,B,9000,11.11,0,0.1,False,4,2.0,11.11,0.1,0,Tier 1: Low Risk (Prime)
28,42200,MORTGAGE,5.0,VENTURE,B,13200,11.48,0,0.31,False,8,5.0,11.48,0.313,0,Tier 2: Medium Risk (Standard)
30,200000,MORTGAGE,5.0,PERSONAL,B,20000,11.48,0,0.1,False,7,5.0,11.48,0.1,0,Tier 1: Low Risk (Prime)
21,68400,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.11,0,0.15,False,4,2.0,11.11,0.146,0,Tier 1: Low Risk (Prime)
22,77000,MORTGAGE,5.0,EDUCATION,B,21000,11.48,0,0.27,False,3,5.0,11.48,0.273,0,Tier 2: Medium Risk (Standard)
25,24000,RENT,3.0,VENTURE,B,13250,10.37,1,0.55,False,2,3.0,10.37,0.552,0,Tier 3: High Risk (Subprime)
21,33009,OWN,5.0,VENTURE,B,12000,11.48,0,0.36,False,4,5.0,11.48,0.364,0,Tier 2: Medium Risk (Standard)
22,65000,MORTGAGE,2.0,VENTURE,B,10000,11.11,0,0.15,False,3,2.0,11.11,0.154,0,Tier 2: Medium Risk (Standard)
22,77000,MORTGAGE,5.0,EDUCATION,B,21000,11.48,0,0.27,False,3,5.0,11.48,0.273,0,Tier 2: Medium Risk (Standard)
21,36000,RENT,5.0,PERSONAL,B,10000,11.48,0,0.28,False,4,5.0,11.48,0.278,0,Tier 2: Medium Risk (Standard)
22,30000,RENT,2.0,DEBTCONSOLIDATION,B,8000,11.11,1,0.27,False,3,2.0,11.11,0.267,0,Tier 2: Medium Risk (Standard)
26,61000,MORTGAGE,5.0,VENTURE,B,19200,11.48,0,0.31,False,3,5.0,11.48,0.315,0,Tier 2: Medium Risk (Standard)
23,45000,MORTGAGE,5.0,EDUCATION,B,14500,11.48,0,0.32,False,2,5.0,11.48,0.322,0,Tier 2: Medium Risk (Standard)
25,54000,MORTGAGE,2.0,PERSONAL,B,4000,11.11,0,0.07,False,3,2.0,11.11,0.074,0,Tier 1: Low Risk (Prime)
25,33000,RENT,5.0,VENTURE,B,1500,11.48,0,0.05,False,4,5.0,11.48,0.045,0,Tier 1: Low Risk (Prime)
24,28596,RENT,5.0,EDUCATION,B,1500,11.46,0,0.05,False,4,5.0,11.46,0.052,0,Tier 1: Low Risk (Prime)
36,72000,OWN,5.0,VENTURE,B,6000,11.36,0,0.08,False,17,5.0,11.36,0.083,0,Tier 1: Low Risk (Prime)
23,95000,RENT,2.0,VENTURE,B,13600,11.11,0,0.14,False,2,2.0,11.11,0.143,0,Tier 1: Low Risk (Prime)
29,33000,MORTGAGE,5.0,VENTURE,B,4200,11.36,0,0.13,False,6,5.0,11.36,0.127,0,Tier 1: Low Risk (Prime)
27,30000,RENT,5.0,EDUCATION,B,12000,11.36,1,0.4,False,9,5.0,11.36,0.4,0,Tier 2: Medium Risk (Standard)
24,60000,RENT,2.0,PERSONAL,B,25000,11.11,1,0.42,False,3,2.0,11.11,0.417,0,Tier 3: High Risk (Subprime)
29,33000,MORTGAGE,5.0,VENTURE,B,4200,11.36,0,0.13,False,9,5.0,11.36,0.127,0,Tier 1: Low Risk (Prime)
